common_name,date,trawl,sample_id,catch_count,length_type,length_cm,weight_kg,sex,fa_sample,comments,recorder,fish_processing_personnel,size_class,species,kingdom,phylum,class,order,family,genus,level
Pacific Herring,2018-08-11,12,2303,338,Fork,12.9,0.016,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1089,84,Fork,18.3,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1090,85,Fork,14,0.016,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1091,86,Fork,15.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2793,184,Total,13.5,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2794,185,Total,14.2,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-01,1,1,1,Fork,14.4,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1094,89,Fork,14.7,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1581,325,Fork,18.6,0.052,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1582,326,Fork,15.4,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1098,93,Fork,17,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1099,94,Fork,14.1,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1100,95,Fork,14.4,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1101,96,Fork,17,0.034,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1102,97,Fork,15.4,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1103,98,Fork,13.9,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1104,99,Fork,14.3,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1105,100,Fork,15.2,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1106,101,Fork,16.1,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1107,102,Fork,13.2,0.016,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1108,103,Fork,15.8,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1109,104,Fork,14.5,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,8,1110,105,Fork,15.7,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2204,239,Fork,9,0.006,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2205,240,Fork,9.2,0.006,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2206,241,Fork,9.4,0.006,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-02,3,143,8,Fork,13.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-02,3,144,9,Fork,14.7,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3179,158,Fork,18.9,0.077,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3180,159,Fork,17.5,0.06,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3181,160,Fork,17.2,0.056,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3182,161,Fork,20.2,0.09,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3183,162,Fork,18.3,0.072,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3184,163,Fork,18.8,0.088,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3065,44,Fork,13.9,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3066,45,Fork,18,0.06,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1489,233,Fork,16.1,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1490,234,Fork,16.4,0.034,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2219,254,Fork,14.2,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2220,255,Fork,14.2,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1493,237,Fork,18,0.054,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1494,238,Fork,16,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3073,52,Fork,17.3,0.05,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-02,3,160,25,Fork,14.6,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3075,54,Fork,15.6,0.038,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3076,55,Fork,19.5,0.072,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2833,224,Total,15,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3078,57,Fork,14.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3079,58,Fork,14.7,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3080,59,Fork,16.9,0.044,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3201,180,Fork,19.1,0.076,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3202,181,Fork,19,0.076,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3203,182,Fork,20.3,0.104,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3204,183,Fork,20.5,0.09,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2275,310,Fork,13.2,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2276,311,Fork,13.7,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2277,312,Fork,14,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2278,313,Fork,14.2,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1510,254,Fork,16.9,0.042,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1511,255,Fork,15.1,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1512,256,Fork,13.5,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1513,257,Fork,12.9,0.054,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2283,318,Fork,14,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2244,279,Fork,14.1,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2245,280,Fork,14,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2246,281,Fork,14.3,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2247,282,Fork,14.2,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2248,283,Fork,14,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2249,284,Fork,13.9,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2250,285,Fork,11.9,0.014,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2251,286,Fork,12,0.014,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2252,287,Fork,13.9,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2253,288,Fork,14.4,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2254,289,Fork,13.5,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2255,290,Fork,14.2,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2256,291,Fork,13.3,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2257,292,Fork,12.9,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2258,293,Fork,14.3,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2259,294,Fork,13.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2260,295,Fork,14,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2261,296,Fork,13.8,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2262,297,Fork,14,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2263,298,Fork,14.2,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2264,299,Fork,14.3,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2265,300,Fork,13.8,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1538,282,Fork,14.6,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2267,302,Fork,14.8,0.034,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1540,284,Fork,14.6,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1541,285,Fork,17.4,0.046,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1542,286,Fork,17.6,0.054,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2271,306,Fork,13.5,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2272,307,Fork,13.6,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2273,308,Fork,13.5,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2274,309,Fork,14.5,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1586,330,Fork,15.6,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1587,331,Fork,14.9,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3045,24,Fork,18.4,0.056,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3046,25,Fork,19.1,0.062,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2279,314,Fork,14.8,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2280,315,Fork,13.7,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2281,316,Fork,14,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2282,317,Fork,13.7,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-02,3,138,3,Fork,13.9,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2284,319,Fork,14,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2285,320,Fork,14,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2286,321,Fork,15,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2287,322,Fork,14,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2288,323,Fork,14.3,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2289,324,Fork,13.2,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2290,325,Fork,12.6,0.016,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2777,168,Total,15.9,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2778,169,Total,13.5,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2779,170,Total,17.2,0.048,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2780,171,Total,17,0.04,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3104,83,Fork,14.2,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2782,173,Total,14.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2783,174,Total,14.5,0.028,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2784,175,Total,14,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,13,2785,176,Total,14,0.026,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1570,314,Fork,16.5,0.036,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1571,315,Fork,15.2,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1572,316,Fork,15.2,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2304,339,Fork,13.2,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-11,12,2305,340,Fork,14.1,0.018,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1576,320,Fork,14.1,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1577,321,Fork,15.2,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1578,322,Fork,14.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1579,323,Fork,16.1,0.032,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1580,324,Fork,14,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-13,15,3159,138,Fork,18.4,0.072,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3038,17,Fork,18.5,0.062,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1583,327,Fork,14,0.024,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1584,328,Fork,14.1,0.02,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-08,9,1585,329,Fork,14.1,0.022,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3124,103,Fork,16.1,0.034,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3125,104,Fork,19,0.074,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3126,105,Fork,15.1,0.03,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
Pacific Herring,2018-08-12,14,3127,106,Fork,16.4,0.042,NA,NA,NA,NA,NA,NA,Clupea pallasii,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Clupea,species
