Date,Trawl,Sample_ID,Catch_count,Species,Length_type,Length_cm,Weight_kg,Sex,FA_Sample,Comments,Recorder,Fish Processing Personnel,,
18-08-11,12,2070,105,Walleye Pollock,Total,24,0.114,,,,,,,
18-08-11,12,2071,106,Walleye Pollock,Total,30.5,0.224,,,,,,,
18-08-11,12,2072,107,Walleye Pollock,Total,22.2,0.080,,,,,,,
18-08-11,12,2073,108,Walleye Pollock,Total,32.6,0.310,,,,,,,
18-08-11,12,2074,109,Walleye Pollock,Total,26,0.144,,,,,,,
18-08-11,12,2075,110,Walleye Pollock,Total,32.4,0.314,,,,,,,
18-08-11,12,2076,111,Walleye Pollock,Total,25,0.130,,,,,,,
18-08-11,12,2077,112,Walleye Pollock,Total,23.6,0.108,,,,,,,
18-08-11,12,2078,113,Walleye Pollock,Total,30,0.234,,,,,,,
18-08-11,12,2079,114,Walleye Pollock,Total,21.3,0.084,,,,,,,
18-08-11,12,2080,115,Walleye Pollock,Total,21.1,0.078,,,,,,,
18-08-11,12,2081,116,Walleye Pollock,Total,22.5,0.090,,,,,,,
18-08-11,12,2082,117,Walleye Pollock,Total,24.1,0.110,,,,,,,
18-08-11,12,2083,118,Walleye Pollock,Total,20.7,0.076,,,,,,,
18-08-11,12,2084,119,Walleye Pollock,Total,22,0.088,,,,,,,
18-08-11,12,2085,120,Walleye Pollock,Total,21.2,0.080,,,,,,,
18-08-11,12,2086,121,Walleye Pollock,Total,23.4,0.112,,,,,,,
18-08-11,12,2087,122,Walleye Pollock,Total,18.5,0.052,,,,,,,
18-08-11,12,2088,123,Walleye Pollock,Total,20,0.068,,,,,,,
18-08-11,12,2089,124,Walleye Pollock,Total,23.1,0.102,,,,,,,
18-08-11,12,2090,125,Walleye Pollock,Total,22.6,0.098,,,,,,,
18-08-11,12,2091,126,Walleye Pollock,Total,20.1,0.072,,,,,,,
18-08-11,12,2092,127,Walleye Pollock,Total,23.1,0.100,,,,,,,
18-08-11,12,2093,128,Walleye Pollock,Total,19.8,0.062,,,,,,,
18-08-11,12,2094,129,Walleye Pollock,Total,22.6,0.090,,,,,,,
18-08-11,12,2095,130,Walleye Pollock,Total,20.2,0.066,,,,,,,
18-08-11,12,2096,131,Walleye Pollock,Total,20.6,0.076,,,,,,,
18-08-11,12,2097,132,Spiny Dogfish,Total,58.5,0.814,,,,,,,
18-08-11,12,2098,133,Spiny Dogfish,Total,52.7,0.568,,,,,,,
18-08-11,12,2099,134,Spiny Dogfish,Total,45.5,0.382,,,,,,,
18-08-11,12,2100,135,Spiny Dogfish,Total,42.5,0.260,,,,,,,
18-08-11,12,2101,136,Spiny Dogfish,Total,50,0.450,,,,,,,
18-08-11,12,2102,137,Spiny Dogfish,Total,47.6,0.400,,,,,,,
18-08-11,12,2103,138,Spiny Dogfish,Total,43.4,0.294,,,,,,,
18-08-11,12,2104,139,Spiny Dogfish,Total,49,0.438,,,,,,,
18-08-11,12,2105,140,Spiny Dogfish,Total,55,0.610,,,,,,,
18-08-11,12,2106,141,Spiny Dogfish,Total,55.1,0.678,,,,,,,
18-08-11,12,2107,142,Spiny Dogfish,Total,50.2,0.464,,,,,,,
18-08-11,12,2108,143,Spiny Dogfish,Total,45.3,0.396,,,,,,,
18-08-11,12,2109,144,Spiny Dogfish,Total,48.2,0.384,,,,,,,
18-08-11,12,2110,145,Spiny Dogfish,Total,38.5,0.244,,,,,,,
18-08-11,12,2111,146,Spiny Dogfish,Total,53.6,0.560,,,,,,,
18-08-11,12,2112,147,Spiny Dogfish,Total,43.1,0.286,,,,,,,
18-08-11,12,2113,148,Spiny Dogfish,Total,49.2,0.436,,,,,,,
18-08-11,12,2114,149,Spiny Dogfish,Total,41.6,0.318,,,,,,,
18-08-11,12,2115,150,Spiny Dogfish,Total,58.2,0.762,,,,,,,
18-08-11,12,2116,151,Spiny Dogfish,Total,43,0.292,,,,,,,
18-08-11,12,2117,152,Spiny Dogfish,Total,43.4,0.280,,,,,,,
18-08-11,12,2118,153,Spiny Dogfish,Total,40.9,0.238,,,,,,,
18-08-11,12,2119,154,Spiny Dogfish,Total,46.4,0.344,,,,,,,
18-08-11,12,2120,155,Spiny Dogfish,Total,45,0.336,,,,,,,
18-08-11,12,2121,156,Spiny Dogfish,Total,55.5,0.662,,,,,,,
18-08-11,12,2122,157,Spiny Dogfish,Total,41.6,0.278,,,,,,,
18-08-11,12,2123,158,Spiny Dogfish,Total,48.9,0.418,,,,,,,
18-08-11,12,2124,159,Spiny Dogfish,Total,41.6,0.274,,,,,,,
18-08-11,12,2125,160,Spiny Dogfish,Total,47.3,0.446,,,,,,,
18-08-11,12,2126,161,Spiny Dogfish,Total,48.2,0.430,,,,,,,
18-08-11,12,2127,162,Spiny Dogfish,Total,76.5,1.866,,Y,,,,,
18-08-11,12,2128,163,Spiny Dogfish,Total,41.1,0.280,,,,,,,
18-08-11,12,2129,164,Spiny Dogfish,Total,45.1,0.374,,,,,,,
18-08-11,12,2130,165,Spiny Dogfish,Total,40.5,0.266,,,,,,,
18-08-11,12,2131,166,Spiny Dogfish,Total,21.6,0.036,,Y,,,,,
18-08-11,12,2132,167,Spiny Dogfish,Total,45,0.364,,,,,,,
18-08-11,12,2133,168,Spiny Dogfish,Total,49.5,0.402,,,,,,,
18-08-11,12,2134,169,Spiny Dogfish,Total,42.5,0.304,,,,,,,
18-08-11,12,2135,170,Spiny Dogfish,Total,45,0.332,,,,,,,
18-08-11,12,2136,171,Spiny Dogfish,Total,42.9,0.300,,,,,,,
18-08-11,12,2137,172,Spiny Dogfish,Total,84.1,2.418,,,,,,,
18-08-11,12,2138,173,Spiny Dogfish,Total,68.1,1.256,,,,,,,
18-08-11,12,2139,174,Spiny Dogfish,Total,52.7,0.604,,,,,,,
18-08-11,12,2140,175,Spiny Dogfish,Total,65.5,0.990,,,,,,,
18-08-11,12,2141,176,Spiny Dogfish,Total,58.2,0.764,,,,,,,
18-08-11,12,2142,177,Spiny Dogfish,Total,50.4,0.432,,,,,,,
18-08-11,12,2143,178,Spiny Dogfish,Total,43.5,0.320,,,,,,,
18-08-11,12,2144,179,Spiny Dogfish,Total,44.2,0.334,,,,,,,
18-08-11,12,2145,180,Spiny Dogfish,Total,30.7,0.106,,,,,,,
18-08-11,12,2146,181,Spiny Dogfish,Total,51,0.458,,,,,,,
18-08-11,12,2147,182,Spiny Dogfish,Total,50.4,0.510,,,,,,,
18-08-11,12,2148,183,Spiny Dogfish,Total,41.6,0.292,,,,,,,
18-08-11,12,2149,184,Spiny Dogfish,Total,46.1,0.360,,,,,,,
18-08-11,12,2150,185,Spiny Dogfish,Total,38.5,0.252,,,,,,,
18-08-11,12,2151,186,Spiny Dogfish,Total,50,0.454,,,,,,,
18-08-11,12,2152,187,Spiny Dogfish,Total,42.6,0.288,,,,,,,
18-08-11,12,2153,188,Spiny Dogfish,Total,43.5,0.314,,,,,,,
18-08-11,12,2154,189,Spiny Dogfish,Total,45.1,0.362,,,,,,,
18-08-11,12,2155,190,Spiny Dogfish,Total,51.5,0.574,,,,,,,
18-08-11,12,2156,191,Spiny Dogfish,Total,38.6,0.264,,,,,,,
18-08-11,12,2157,192,Spiny Dogfish,Total,31.1,0.114,,,,,,,
18-08-11,12,2158,193,Spiny Dogfish,Total,35.2,0.166,,,,,,,
18-08-11,12,2159,194,Spiny Dogfish,Total,53,0.636,,,,,,,
18-08-11,12,2160,195,Spiny Dogfish,Total,42.7,0.332,,,,,,,
18-08-11,12,2161,196,Spiny Dogfish,Total,44.7,0.396,,,,,,,
18-08-11,12,2162,197,Spiny Dogfish,Total,47,0.400,,,,,,,
18-08-11,12,2163,198,Spiny Dogfish,Total,44.4,0.348,,,,,,,
18-08-11,12,2164,199,Spiny Dogfish,Total,32.7,0.326,,,,,,,
18-08-11,12,2165,200,Spiny Dogfish,Total,40.5,0.310,,,,,,,
18-08-11,12,2166,201,Spiny Dogfish,Total,47.5,0.434,,,,,,,
18-08-11,12,2167,202,Spiny Dogfish,Total,41.3,0.316,,,,,,,
18-08-11,12,2168,203,Spiny Dogfish,Total,44,0.314,,,,,,,
18-08-11,12,2169,204,Spiny Dogfish,Total,45,0.400,,,,,,,
18-08-11,12,2170,205,Spiny Dogfish,Total,47.2,0.402,,,,,,,
18-08-11,12,2171,206,Spiny Dogfish,Total,45.9,0.384,,,,,,,
18-08-11,12,2172,207,Spiny Dogfish,Total,42.5,0.322,,,,,,,
18-08-11,12,2173,208,Spiny Dogfish,Total,44.1,0.314,,,,,,,
18-08-11,12,2174,209,Spiny Dogfish,Total,39,0.220,,,,,,,
18-08-11,12,2175,210,Spiny Dogfish,Total,47.7,0.416,,,,,,,
18-08-11,12,2176,211,Spiny Dogfish,Total,51.8,0.536,,,,,,,
18-08-11,12,2177,212,Spiny Dogfish,Total,42,0.288,,,,,,,
18-08-11,12,2178,213,Spiny Dogfish,Total,43,0.340,,,,,,,
18-08-11,12,2179,214,Spiny Dogfish,Total,43.5,0.336,,,,,,,
18-08-11,12,2180,215,Spiny Dogfish,Total,53.5,0.594,,,,,,,
18-08-11,12,2181,216,Spiny Dogfish,Total,49.6,0.458,,,,,,,
18-08-11,12,2182,217,Spiny Dogfish,Total,43.2,0.354,,,,,,,
18-08-11,12,2183,218,Spiny Dogfish,Total,36.2,0.194,,,,,,,
18-08-11,12,2184,219,Spiny Dogfish,Total,41.1,0.258,,,,,,,
18-08-11,12,2185,220,Spiny Dogfish,Total,51.6,0.454,,,,,,,
18-08-11,12,2186,221,Spiny Dogfish,Total,27.5,0.204,,,,,,,
18-08-11,12,2187,222,Spiny Dogfish,Total,58.1,0.830,,,,,,,
18-08-11,12,2188,223,Spiny Dogfish,Total,48.4,0.416,,,,,,,
18-08-11,12,2189,224,Spiny Dogfish,Total,56.1,0.666,,,,,,,
18-08-11,12,2190,225,Spiny Dogfish,Total,26.5,0.060,,Y,,,,,
18-08-11,12,2191,226,Spiny Dogfish,Total,42.6,0.284,,,,,,,
18-08-11,12,2192,227,Spiny Dogfish,Total,44,0.330,,,,,,,
18-08-11,12,2193,228,Spiny Dogfish,Total,43.1,0.326,,,,,,,
18-08-11,12,2194,229,Spiny Dogfish,Total,42.3,0.422,,,,,,,
18-08-11,12,2195,230,Spiny Dogfish,Total,41.5,0.264,,,,,,,
18-08-11,12,2196,231,Spiny Dogfish,Total,56.9,0.708,,,,,,,
18-08-11,12,2197,232,Northern Anchovy,Fork,16.2,0.016,,Y,,,,,
18-08-11,12,2198,233,Northern Anchovy,Fork,13.1,0.018,,Y,,,,,
18-08-11,12,2199,234,Northern Anchovy,Fork,11.3,0.012,,Y,,,,,
18-08-11,12,2200,235,Pacific Herring,Fork,19.4,0.068,,Y,,,,,
18-08-11,12,2201,236,Pacific Herring,Fork,10.1,0.008,,,,,,,
18-08-11,12,2202,237,Pacific Herring,Fork,9.6,0.006,,,,,,,
18-08-11,12,2203,238,Pacific Herring,Fork,9.700,0.008,,,,,,,
18-08-11,12,2204,239,Pacific Herring,Fork,9,0.006,,,,,,,
18-08-11,12,2205,240,Pacific Herring,Fork,9.2,0.006,,,,,,,
18-08-11,12,2206,241,Pacific Herring,Fork,9.4,0.006,,,,,,,
18-08-11,12,2207,242,Pacific Herring,Fork,9.2,0.006,,,,,,,
18-08-11,12,2208,243,Pacific Herring,Fork,8.2,0.004,,,,,,,
18-08-11,12,2209,244,Pacific Herring,Fork,9.7,0.006,,,,,,,
18-08-11,12,2210,245,Pacific Herring,Fork,8.4,0.004,,,,,,,
18-08-11,12,2211,246,Chinook Salmon (juvenile),Fork,21.5,0.120,,Y,,,,,
18-08-11,12,2212,247,Coho Salmon (juvenile),Fork,19.5,0.082,,Y,,,,,
18-08-11,12,2213,248,Coho Salmon (juvenile),Fork,16.8,0.052,,Y,,,,,
18-08-11,12,2214,249,Coho Salmon (juvenile),Fork,16.2,0.046,,Y,,,,,
18-08-11,12,2215,250,Coho Salmon (juvenile),Fork,19.8,0.094,,Y,,,,,
18-08-11,12,2216,251,Coho Salmon (juvenile),Fork,15.8,0.044,,Y,,,,,
18-08-11,12,2217,252,Coho Salmon (juvenile),Fork,13.5,0.026,,,,,,,
18-08-11,12,2218,253,Pacific Herring,Fork,13.4,0.020,,,,,,,
18-08-11,12,2219,254,Pacific Herring,Fork,14.2,0.026,,,,,,,
18-08-11,12,2220,255,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-11,12,2221,256,Pacific Herring,Fork,15.5,0.032,,,,,,,
18-08-11,12,2222,257,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-11,12,2223,258,Pacific Herring,Fork,16.6,0.040,,,,,,,
18-08-11,12,2224,259,Pacific Herring,Fork,14,0.026,,,,,,,
18-08-11,12,2225,260,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2226,261,Pacific Herring,Fork,14.2,0.028,,,,,,,
18-08-11,12,2227,262,Pacific Herring,Fork,14.6,0.032,,,,,,,
18-08-11,12,2228,263,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-11,12,2229,264,Pacific Herring,Fork,13.7,0.024,,,,,,,
18-08-11,12,2230,265,Pacific Herring,Fork,14.2,0.026,,,,,,,
18-08-11,12,2231,266,Pacific Herring,Fork,14.5,0.026,,,,,,,
18-08-11,12,2232,267,Pacific Herring,Fork,13,0.018,,,,,,,
18-08-11,12,2233,268,Pacific Herring,Fork,14.5,0.320,,,,,,,
18-08-11,12,2234,269,Pacific Herring,Fork,15.2,0.036,,,,,,,
18-08-11,12,2235,270,Pacific Herring,Fork,13.1,0.016,,,,,,,
18-08-11,12,2236,271,Pacific Herring,Fork,13.5,0.020,,,,,,,
18-08-11,12,2237,272,Pacific Herring,Fork,14.1,0.028,,,,,,,
18-08-11,12,2238,273,Pacific Herring,Fork,14.2,0.026,,,,,,,
18-08-11,12,2239,274,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2240,275,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2241,276,Pacific Herring,Fork,13.7,0.022,,,,,,,
18-08-11,12,2242,277,Pacific Herring,Fork,14.2,0.240,,,,,,,
18-08-11,12,2243,278,Pacific Herring,Fork,13.5,0.022,,,,,,,
18-08-11,12,2244,279,Pacific Herring,Fork,14.1,0.026,,,,,,,
18-08-11,12,2245,280,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-11,12,2246,281,Pacific Herring,Fork,14.3,0.028,,,,,,,
18-08-11,12,2247,282,Pacific Herring,Fork,14.2,0.022,,,,,,,
18-08-11,12,2248,283,Pacific Herring,Fork,14,0.026,,,,,,,
18-08-11,12,2249,284,Pacific Herring,Fork,13.9,0.024,,,,,,,
18-08-11,12,2250,285,Pacific Herring,Fork,11.9,0.014,,,,,,,
18-08-11,12,2251,286,Pacific Herring,Fork,12,0.014,,,,,,,
18-08-11,12,2252,287,Pacific Herring,Fork,13.9,0.022,,,,,,,
18-08-11,12,2253,288,Pacific Herring,Fork,14.4,0.026,,,,,,,
18-08-11,12,2254,289,Pacific Herring,Fork,13.5,0.024,,,,,,,
18-08-11,12,2255,290,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-11,12,2256,291,Pacific Herring,Fork,13.3,0.018,,,,,,,
18-08-11,12,2257,292,Pacific Herring,Fork,12.9,0.018,,,,,,,
18-08-11,12,2258,293,Pacific Herring,Fork,14.3,0.026,,,,,,,
18-08-11,12,2259,294,Pacific Herring,Fork,13.1,0.022,,,,,,,
18-08-11,12,2260,295,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-11,12,2261,296,Pacific Herring,Fork,13.8,0.020,,,,,,,
18-08-11,12,2262,297,Pacific Herring,Fork,14,0.026,,,,,,,
18-08-11,12,2263,298,Pacific Herring,Fork,14.2,0.026,,,,,,,
18-08-11,12,2264,299,Pacific Herring,Fork,14.3,0.028,,,,,,,
18-08-11,12,2265,300,Pacific Herring,Fork,13.8,0.022,,,,,,,
18-08-11,12,2266,301,Pacific Herring,Fork,13.7,0.024,,,,,,,
18-08-11,12,2267,302,Pacific Herring,Fork,14.8,0.034,,,,,,,
18-08-11,12,2268,303,Pacific Herring,Fork,13,0.020,,,,,,,
18-08-11,12,2269,304,Pacific Herring,Fork,14.1,0.028,,,,,,,
18-08-11,12,2270,305,Pacific Herring,Fork,13.5,0.022,,,,,,,
18-08-11,12,2271,306,Pacific Herring,Fork,13.5,0.022,,,,,,,
18-08-11,12,2272,307,Pacific Herring,Fork,13.6,0.020,,,,,,,
18-08-11,12,2273,308,Pacific Herring,Fork,13.5,0.020,,,,,,,
18-08-11,12,2274,309,Pacific Herring,Fork,14.5,0.030,,,,,,,
18-08-11,12,2275,310,Pacific Herring,Fork,13.2,0.020,,,,,,,
18-08-11,12,2276,311,Pacific Herring,Fork,13.7,0.018,,,,,,,
18-08-11,12,2277,312,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2278,313,Pacific Herring,Fork,14.2,0.024,,,,,,,
18-08-11,12,2279,314,Pacific Herring,Fork,14.8,0.028,,,,,,,
18-08-11,12,2280,315,Pacific Herring,Fork,13.7,0.020,,,,,,,
18-08-11,12,2281,316,Pacific Herring,Fork,14,0.020,,,,,,,
18-08-11,12,2282,317,Pacific Herring,Fork,13.7,0.022,,,,,,,
18-08-11,12,2283,318,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2284,319,Pacific Herring,Fork,14,0.032,,,,,,,
18-08-11,12,2285,320,Pacific Herring,Fork,14,0.020,,,,,,,
18-08-11,12,2286,321,Pacific Herring,Fork,15,0.032,,,,,,,
18-08-11,12,2287,322,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-11,12,2288,323,Pacific Herring,Fork,14.3,0.026,,,,,,,
18-08-11,12,2289,324,Pacific Herring,Fork,13.2,0.022,,,,,,,
18-08-11,12,2290,325,Pacific Herring,Fork,12.6,0.016,,,,,,,
18-08-11,12,2291,326,Pacific Herring,Fork,14.2,0.022,,,,,,,
18-08-11,12,2292,327,Pacific Herring,Fork,13,0.016,,,,,,,
18-08-11,12,2293,328,Pacific Herring,Fork,14,0.024,,,,,,,
18-08-11,12,2294,329,Pacific Herring,Fork,13.2,0.018,,,,,,,
18-08-11,12,2295,330,Pacific Herring,Fork,13.5,0.022,,,,,,,
18-08-11,12,2296,331,Pacific Herring,Fork,14.7,0.024,,,,,,,
18-08-11,12,2297,332,Pacific Herring,Fork,13.7,0.024,,,,,,,
18-08-11,12,2298,333,Pacific Herring,Fork,14.6,0.026,,,,,,,
18-08-11,12,2299,334,Pacific Herring,Fork,14.3,0.022,,,,,,,
18-08-11,12,2300,335,Pacific Herring,Fork,13.5,0.018,,,,,,,
18-08-11,12,2301,336,Pacific Herring,Fork,14,0.022,,,,,,,
18-08-11,12,2302,337,Pacific Herring,Fork,13.5,0.018,,,,,,,
18-08-11,12,2303,338,Pacific Herring,Fork,12.9,0.016,,,,,,,
18-08-11,12,2304,339,Pacific Herring,Fork,13.2,0.018,,,,,,,
18-08-11,12,2305,340,Pacific Herring,Fork,14.1,0.018,,,,,,,
18-08-11,12,2306,341,Northern Anchovy,Fork,13.1,0.014,,Y,,,,,
18-08-11,12,2307,342,Chum Salmon (juvenile),Fork,20.6,0.014,,Y,,,,,
18-08-11,12,2308,343,Chum Salmon (juvenile),Fork,20.4,0.090,,Y,,,,,
18-08-11,12,2309,344,Chum Salmon (juvenile),Fork,19.6,0.078,,Y,,,,,
18-08-11,12,2310,345,Chum Salmon (juvenile),Fork,16.5,0.076,,Y,,,,,
18-08-11,12,2311,346,Chum Salmon (juvenile),Fork,18.5,0.040,,Y,,,,,
18-08-11,12,2312,347,Chum Salmon (juvenile),Fork,19.4,0.056,,,,,,,
18-08-11,12,2313,348,Chum Salmon (juvenile),Fork,15,0.070,,,,,,,
18-08-11,12,2314,349,Chum Salmon (juvenile),Fork,21.2,0.036,,,,,,,
18-08-11,12,2315,350,Chum Salmon (juvenile),Fork,18.3,0.094,,,,,,,
18-08-11,12,2316,351,Chum Salmon (juvenile),Fork,19.2,0.072,,,,,,,
18-08-11,12,2317,352,Chum Salmon (juvenile),Fork,18,0.054,,,,,,,
18-08-11,12,2318,353,Chum Salmon (juvenile),Fork,18.5,0.044,,,,,,,
18-08-11,12,2319,354,Chum Salmon (juvenile),Fork,14.6,0.032,,,,,,,
18-08-11,12,2320,355,Chum Salmon (juvenile),Fork,17.1,0.048,,,,,,,
18-08-11,12,2321,356,Chum Salmon (juvenile),Fork,17.4,0.052,,,,,,,
18-08-11,12,2322,357,Chum Salmon (juvenile),Fork,18.2,0.058,,,,,,,
18-08-11,12,2323,358,Chum Salmon (juvenile),Fork,16,0.034,,,,,,,
18-08-11,12,2324,359,Chum Salmon (juvenile),Fork,16,0.040,,,,,,,
18-08-11,12,2325,360,Chum Salmon (juvenile),Fork,19.5,0.074,,,,,,,
18-08-11,12,2326,361,Chum Salmon (juvenile),Fork,17.6,0.052,,,,,,,
18-08-11,12,2327,362,Chum Salmon (juvenile),Fork,19,0.064,,,,,,,
18-08-11,12,2328,363,Chum Salmon (juvenile),Fork,15.5,0.034,,,,,,,
18-08-11,12,2329,364,Chum Salmon (juvenile),Fork,19.1,0.072,,,,,,,
18-08-11,12,2330,365,Chum Salmon (juvenile),Fork,17.4,0.054,,,,,,,
18-08-11,12,2331,366,Pink Salmon (juvenile),Fork,16.4,0.046,,Y,,,,,
18-08-11,12,2332,367,Pink Salmon (juvenile),Fork,18.5,0.060,,Y,,,,,
18-08-11,12,2333,368,Pink Salmon (juvenile),Fork,12,0.018,,Y,,,,,
18-08-11,12,2334,369,Pink Salmon (juvenile),Fork,14,0.026,,Y,,,,,
18-08-11,12,2335,370,Pink Salmon (juvenile),Fork,15.5,0.032,,Y,,,,,
18-08-11,12,2336,371,Pink Salmon (juvenile),Fork,15.6,0.038,,,,,,,
18-08-11,12,2337,372,Pink Salmon (juvenile),Fork,12,0.016,,,,,,,
18-08-11,12,2338,373,Pink Salmon (juvenile),Fork,13.2,0.022,,,,,,,
18-08-11,12,2339,374,Pink Salmon (juvenile),Fork,12.6,0.020,,,,,,,
18-08-11,12,2340,375,Pink Salmon (juvenile),Fork,14.2,0.026,,,,,,,
18-08-11,12,2341,376,Pink Salmon (juvenile),Fork,19.9,0.084,,,,,,,
18-08-11,12,2342,377,Pink Salmon (juvenile),Fork,15.5,0.032,,,,,,,
18-08-11,12,2343,378,Pink Salmon (juvenile),Fork,13,0.020,,,,,,,
18-08-11,12,2344,379,Pink Salmon (juvenile),Fork,14,0.026,,,,,,,
18-08-11,12,2345,380,Pink Salmon (juvenile),Fork,13.2,0.020,,,,,,,
18-08-11,12,2346,381,Pink Salmon (juvenile),Fork,13.6,0.022,,,,,,,
18-08-11,12,2347,382,Pink Salmon (juvenile),Fork,12.8,0.018,,,,,,,
18-08-11,12,2348,383,Pink Salmon (juvenile),Fork,12.6,0.022,,,,,,,
18-08-11,12,2349,384,Pink Salmon (juvenile),Fork,15.5,0.032,,,,,,,
18-08-11,12,2350,385,Pink Salmon (juvenile),Fork,13.9,0.026,,,,,,,
18-08-11,12,2351,386,Pink Salmon (juvenile),Fork,14.1,0.026,,,,,,,
18-08-11,12,2352,387,Pink Salmon (juvenile),Fork,13.7,0.026,,,,,,,
18-08-11,12,2353,388,Pink Salmon (juvenile),Fork,13.9,0.026,,,,,,,
18-08-11,12,2354,389,Pink Salmon (juvenile),Fork,12.8,0.020,,,,,,,
18-08-11,12,2355,390,Pink Salmon (juvenile),Fork,15.2,0.036,,,,,,,
18-08-11,12,2356,391,Pink Salmon (juvenile),Fork,16.7,0.040,,,,,,,
18-08-11,12,2357,392,Pink Salmon (juvenile),Fork,13,0.020,,,,,,,
18-08-11,12,2358,393,Pink Salmon (juvenile),Fork,13,0.020,,,,,,,
18-08-11,12,2359,394,Pink Salmon (juvenile),Fork,14.5,0.030,,,,,,,
18-08-11,12,2360,395,Pink Salmon (juvenile),Fork,14.1,0.024,,,,,,,
18-08-11,12,2361,396,Pink Salmon (juvenile),Fork,13.6,0.020,,,,,,,
18-08-11,12,2362,397,Pink Salmon (juvenile),Fork,12,0.016,,,,,,,
18-08-11,12,2363,398,Pink Salmon (juvenile),Fork,13.4,0.022,,,,,,,
18-08-11,12,2364,399,Pink Salmon (juvenile),Fork,13.1,0.022,,,,,,,
18-08-11,12,2365,400,Pink Salmon (juvenile),Fork,14.1,0.030,,,,,,,
18-08-11,12,2366,401,Pink Salmon (juvenile),Fork,12.1,0.016,,,,,,,
18-08-11,12,2367,402,Pink Salmon (juvenile),Fork,15,0.030,,,,,,,
18-08-11,12,2368,403,Pink Salmon (juvenile),Fork,14.9,0.030,,,,,,,
18-08-11,12,2369,404,Pink Salmon (juvenile),Fork,14.4,0.026,,,,,,,
18-08-11,12,2370,405,Pink Salmon (juvenile),Fork,13.2,0.020,,,,,,,
18-08-11,12,2371,406,Pink Salmon (juvenile),Fork,14.5,0.024,,,,,,,
18-08-11,12,2372,407,Pink Salmon (juvenile),Fork,14,0.026,,,,,,,
18-08-11,12,2373,408,Pink Salmon (juvenile),Fork,13.6,0.022,,,,,,,
18-08-11,12,2374,409,Pink Salmon (juvenile),Fork,13,0.018,,,,,,,
18-08-11,12,2375,410,Pink Salmon (juvenile),Fork,13.2,0.020,,,,,,,
18-08-11,12,2376,411,Pink Salmon (juvenile),Fork,13.9,0.024,,,,,,,
18-08-11,12,2377,412,Pink Salmon (juvenile),Fork,14.4,0.024,,,,,,,
18-08-11,12,2378,413,Pink Salmon (juvenile),Fork,15.6,0.034,,,,,,,
18-08-11,12,2379,414,Pink Salmon (juvenile),Fork,14,0.022,,,,,,,
18-08-11,12,2380,415,Pink Salmon (juvenile),Fork,14.2,0.026,,,,,,,
18-08-11,12,2381,416,Pink Salmon (juvenile),Fork,13.6,0.024,,,,,,,
18-08-11,12,2382,417,Pink Salmon (juvenile),Fork,12.6,0.020,,,,,,,
18-08-11,12,2383,418,Pink Salmon (juvenile),Fork,14,0.022,,,,,,,
18-08-11,12,2384,419,Pink Salmon (juvenile),Fork,13,0.020,,,,,,,
18-08-11,12,2385,420,Pink Salmon (juvenile),Fork,11.4,0.014,,,,,,,
18-08-11,12,2386,421,Pink Salmon (juvenile),Fork,14.4,0.026,,,,,,,
18-08-11,12,2387,422,Pink Salmon (juvenile),Fork,16.1,0.040,,,,,,,
18-08-11,12,2388,423,Pink Salmon (juvenile),Fork,14.1,0.024,,,,,,,
18-08-11,12,2389,424,Pink Salmon (juvenile),Fork,13.1,0.022,,,,,,,
18-08-11,12,2390,425,Pink Salmon (juvenile),Fork,12.5,0.020,,,,,,,
18-08-11,12,2391,426,Pink Salmon (juvenile),Fork,12.1,0.048,,,,,,,
18-08-11,12,2392,427,Pink Salmon (juvenile),Fork,16.6,0.042,,,,,,,
18-08-11,12,2393,428,Pink Salmon (juvenile),Fork,15.6,0.036,,,,,,,
18-08-11,12,2394,429,Pink Salmon (juvenile),Fork,12.6,0.018,,,,,,,
18-08-11,12,2395,430,Pink Salmon (juvenile),Fork,14,0.026,,,,,,,
18-08-11,12,2396,431,Pink Salmon (juvenile),Fork,13.1,0.020,,,,,,,
18-08-11,12,2397,432,Pink Salmon (juvenile),Fork,13.6,0.024,,,,,,,
18-08-11,12,2398,433,Pink Salmon (juvenile),Fork,14.2,0.028,,,,,,,
18-08-11,12,2399,434,Pink Salmon (juvenile),Fork,14.6,0.028,,,,,,,
18-08-11,12,2400,435,Pink Salmon (juvenile),Fork,17.3,0.054,,,,,,,
18-08-11,12,2401,436,Pink Salmon (juvenile),Fork,12.6,0.018,,,,,,,
18-08-11,12,2402,437,Pink Salmon (juvenile),Fork,14.2,0.026,,,,,,,
18-08-11,12,2403,438,Pink Salmon (juvenile),Fork,12.8,0.018,,,,,,,
